date,store_number,store_name,city,county,sales
2020-01-26,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,9459.04
2021-10-17,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,26083.379999999997
2020-04-05,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,9686.01
2019-04-14,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,6223.91
2021-03-28,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,13192.88
2019-06-16,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,13280.489999999998
2020-02-02,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,7091.2299999999987
2021-05-02,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,12333.75
2021-08-01,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,22261.370000000006
2020-09-20,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,15662.159999999998
2021-04-18,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,13339.24
2020-04-12,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,7709.51
2020-04-26,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,27752.600000000002
2019-07-14,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,22819.52
2019-03-24,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,6730.5300000000007
2021-08-15,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,11807.460000000001
2019-02-10,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,12214.28
2019-07-21,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,8564.6400000000012
2021-01-31,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,21874.89
2019-03-10,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,33490.54
2018-09-23,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,11265.72
2018-02-04,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,5729.4599999999991
2021-06-13,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,17316.61
2021-06-06,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,10048.829999999998
2018-03-11,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,17622.53
2020-05-10,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,29047.410000000003
2019-01-06,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,4374.3000000000011
2019-01-13,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,8991.81
2019-10-20,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,27300.579999999994
2018-11-04,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,7016.0699999999988
2021-08-08,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,10166.139999999998
2021-07-25,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,22782.209999999995
2021-02-28,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,9940.25
2018-09-02,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,10114.34
2018-06-24,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,9087.369999999999
2021-11-21,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,14743.349999999997
2018-08-12,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,17544.239999999998
2021-05-30,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,14078.33
2020-09-06,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,18139.95
2019-11-10,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,13583.35
2019-11-03,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,11347.599999999999
2019-06-30,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,9619.48
2020-03-22,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,13954.55
2018-08-26,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,14021.36
2021-05-16,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,20784.26
2021-04-25,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,7609.33
2019-05-19,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,6690.8100000000013
2018-05-13,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,26730.15
2020-05-24,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,10789.960000000001
2018-09-30,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,27745.069999999992
2018-11-25,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,11176.189999999999
2020-07-19,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,15984.89
2019-12-29,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,12201.010000000002
2018-04-29,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,10952.119999999999
2021-05-23,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,16315.759999999998
2018-05-06,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,14024.769999999999
2018-07-08,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,11923.119999999999
2018-04-01,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,8275.48
2021-02-07,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,10722.91
2019-09-01,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,43176.68
2018-12-23,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,15189.130000000001
2020-12-06,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,17877.77
2021-02-14,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,16559.09
2018-04-15,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,15264.269999999999
2020-10-25,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,32716.4
2021-07-04,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,18696.260000000002
2020-09-27,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,22283.59
2019-08-18,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,9077.94
2021-10-24,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,30451.210000000003
2019-08-11,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,7743.4299999999994
2021-04-04,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,8855.0500000000011
2020-03-15,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,32570.53
2018-11-18,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,18584.72
2018-12-16,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,12183.499999999998
2019-06-09,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,24825.46
2019-07-28,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,10566.13
2019-09-15,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,11901.849999999999
2019-10-27,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,7095.8600000000015
2020-02-23,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,14998.599999999997
2020-08-30,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,14016.58
2019-09-29,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,6195.24
2021-07-11,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,11432.430000000002
2021-11-14,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,11978.159999999998
2020-09-13,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,15383.75
2020-07-05,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,17776.079999999998
2020-03-29,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,6002.0599999999995
2019-02-17,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,15159.229999999996
2020-06-21,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,7443.77
2021-09-19,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,18535.57
2019-05-05,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,9163.09
2019-11-24,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,9376.4399999999987
2020-05-03,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,11112.08
2019-12-22,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,18816.5
2018-04-08,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,8332.51
2018-01-07,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,8422.14
2021-06-20,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,13279.23
2019-01-20,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,7807.35
2019-01-27,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,8556.28
2019-03-03,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,14580.839999999997
2018-10-28,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,8174.09
2021-11-28,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,31431.369999999995
2018-01-28,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,7455.1300000000019
2018-01-21,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,6458.5000000000009
2018-08-05,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,20607.06
2021-01-10,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,12361.45
2019-11-17,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,14909.599999999999
2018-06-17,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,12319.689999999999
2019-08-04,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,9204.9600000000009
2020-05-31,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,8695.130000000001
2021-09-12,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,13434.07
2018-02-11,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,13228.039999999999
2020-10-18,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,9820.6700000000019
2019-05-12,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,35549.01
2021-12-12,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,10185.670000000002
2021-02-21,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,10874.56
2018-02-25,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,16890.72
2019-02-03,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,6601.35
2018-09-16,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,7974.66
2019-10-06,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,10941.090000000002
2020-12-13,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,13463.710000000001
2020-08-09,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,9143.32
2019-04-07,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,23263.510000000002
2021-09-26,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,9161.24
2019-04-28,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,4872.0899999999992
2019-04-21,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,7685.8
2018-06-10,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,8467.2899999999991
2020-06-28,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,11306.460000000001
2021-03-14,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,14230.009999999998
2020-10-04,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,7806.8900000000012
2018-04-22,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,9685.489999999998
2021-08-22,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,9055.27
2018-10-07,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,7685.0200000000013
2021-06-27,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,9313.3000000000029
2019-12-01,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,22494.97
2019-02-24,2576,Hy-Vee Wine and Spirits / Storm Lake,Storm Lake,BUENA VIST,2868.63
2020-05-10,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,22276.07
2021-12-19,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,35721.28
2019-01-06,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,24383.539999999997
2019-10-13,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,11548.230000000001
2021-05-16,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,25966.109999999997
2021-02-14,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,22210.649999999998
2020-04-05,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,36733.439999999995
2018-04-01,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,14670.170000000002
2018-05-27,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,22217.02
2018-01-28,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,16559.350000000002
2018-06-10,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,27295.769999999993
2018-06-17,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,19606.940000000002
2020-05-31,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,14336.23
2021-09-19,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,24817.249999999996
2019-12-22,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,21267.85
2018-09-30,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,30684.870000000003
2020-07-12,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,32050.710000000006
2018-03-18,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,26187.449999999997
2018-12-23,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,32070.85
2020-09-06,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,33021.219999999994
2020-02-16,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,29533.210000000003
2019-03-17,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,12111.9
2019-08-04,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,17940.61
2018-10-07,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,45798.91
2018-11-18,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,17290.24
2018-11-11,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,36022.719999999994
2019-07-28,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,20595.960000000003
2019-02-17,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,10208.249999999998
2019-05-26,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,21098.34
2018-08-19,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,18720.86
2020-12-13,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,48936.369999999995
2019-09-29,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,23694.310000000005
2019-06-23,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,24384.940000000002
2020-09-20,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,22294.72
2021-08-22,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,24363.459999999995
2019-12-01,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,23219.989999999998
2018-05-20,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,10475.83
2021-05-09,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,32658.88
2020-11-22,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,14128.039999999999
2018-05-13,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,27659.949999999997
2019-07-07,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,11891.400000000001
2021-09-26,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,27375.36
2019-10-06,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,13694.21
2021-11-07,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,18532.100000000002
2018-03-25,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,21732.96
2018-05-06,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,22229.090000000004
2018-01-21,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,12419.0
2018-03-04,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,20621.52
2018-04-29,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,28821.579999999998
2018-07-01,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,23789.940000000002
2019-06-02,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,18100.27
2021-05-30,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,23783.749999999993
2018-03-11,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,15661.800000000003
2018-09-02,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,31495.54
2021-12-12,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,25215.179999999997
2020-03-08,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,25180.989999999998
2019-08-11,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,19190.07
2020-02-23,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,12106.61
2018-12-02,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,25377.120000000003
2019-06-16,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,18893.559999999998
2021-10-24,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,21006.22
2021-03-21,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,25861.74
2021-10-17,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,22052.54
2020-03-22,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,32813.850000000006
2020-03-15,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,25229.110000000004
2021-07-04,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,33124.55
2019-07-14,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,18819.76
2019-01-20,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,16733.289999999997
2019-03-31,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,12713.33
2022-01-02,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,20914.02
2020-08-16,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,23478.0
2019-12-08,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,34217.82
2021-12-26,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,23343.340000000004
2021-03-14,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,20649.500000000004
2020-12-20,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,14566.469999999998
2021-10-03,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,59271.049999999996
2021-10-10,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,29159.170000000002
2020-10-11,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,32875.32
2019-03-10,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,13464.979999999998
2018-09-23,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,19025.579999999998
2021-01-17,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,20191.609999999997
2019-01-13,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,17783.679999999997
2021-01-10,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,24929.710000000003
2018-02-11,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,15099.060000000003
2019-08-18,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,18582.75
2021-06-27,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,33293.080000000009
2020-11-01,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,33317.31
2019-05-12,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,13432.55
2021-05-23,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,26142.329999999994
2021-01-03,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,24558.309999999994
2020-10-04,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,38894.55
2021-07-11,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,13456.230000000001
2021-08-01,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,17300.140000000003
2018-11-04,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,12062.279999999999
2020-01-19,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,20372.77
2019-09-08,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,15915.090000000002
2020-09-27,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,15730.839999999998
2021-06-13,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,26446.269999999997
2021-03-28,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,30450.68
2018-08-12,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,19356.02
2019-11-03,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,14376.609999999999
2020-05-03,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,14125.489999999998
2018-07-29,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,24469.319999999996
2020-12-06,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,40650.080000000009
2018-07-15,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,21849.69
2021-03-07,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,40269.079999999994
2018-07-22,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,12705.37
2018-10-14,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,21895.609999999993
2021-07-25,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,26358.699999999993
2019-07-21,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,13799.48
2019-11-17,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,25414.47
2019-03-24,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,13343.229999999998
2018-10-21,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,20088.910000000003
2019-12-29,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,13118.819999999998
2019-09-22,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,15058.670000000002
2018-11-25,2613,Hy-Vee Food Store #1 / Council Bluffs,Council Bluffs,POTTAWATTA,15619.669999999998
